thread_id,comment,likes_count,is_reply
7a6b954359e5e73ff74d51b1dc84b4e1,Bukan sombong tapi optimis. Kayaknya cukup pengalamannya. Kita apresiasi aja bung.,18,True
7a6b954359e5e73ff74d51b1dc84b4e1,Liat aja nnti setahun lgi dia ditangkap KPK 😂,7,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Tak semudah kata kata Broo jangan asal ngomong,",11,True
7a6b954359e5e73ff74d51b1dc84b4e1,EMG jangan sombong dulu kaleee kalau dia mau memperbaiki ekonomi modal ngutang y percuma saja 😂 😂 😂 utang yg kemaren saja belum lunas masa mau nambah utangan baru 😂 😂 😂 pokoknya putar otak lah jangan sampai ngutang 😁 😁 😁,7,True
7a6b954359e5e73ff74d51b1dc84b4e1,Kira kira strategi pak Menkeu untuk mengisi Gentong Gendut APBN yang sudah di KURAS HABIS HABISAN untuk program program KERAKYATAN (katanya yg punya program sih begitu. 😁 ) apa yaaaa..?? 🤔 INDONESIA SUDAH DI AMBANG KEBANGKITAN 😊,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,sesuai dengan yang mengangkat 😆 sami mawon,4,True
7a6b954359e5e73ff74d51b1dc84b4e1,"itu bukan Sombong tapi Beliau OPTIMIS, dan Meyakini kalo beliau itu bisa dan Mampu memperbaiki ekonomi..Mari Kita Tunggu saja kinerja Beliau.",14,True
7a6b954359e5e73ff74d51b1dc84b4e1,Hrs optimis donk,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Kurang percaya aku... Tapi coba kalau pak Basuki Tjahaja Purnama. Aku baru PERCAYA,6,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @Miswanto-r3t (https://www.youtube.com/channel/UC8XJTytF3YQt9OIgbWg4jtg) pesimis amat jadi orang 😅 😅 😅,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Itu dia.. Mau sy katakan kok agak tinggi nada nya.. Waduh kacau ini,, tp g apa apa di kasih ruang dululah..kita lihat aja",2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Awas hati2 klo korupsi lagi. Awas klo naikin pajak²,4,True
7a6b954359e5e73ff74d51b1dc84b4e1,Jago ? Coba kita lihat hasilnya membuat rakyat sejahtera.,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Doa terbaik... Semoga bisa memperbaiki keadaan ekonomi Indonesia. Hati hati jangan korupsi... Jangan kompromi dengan koruptor.,6,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Smoga membawa perekonomian indonesia lebih baik, selamat bekerja pak menkeu yang baru",4,True
7a6b954359e5e73ff74d51b1dc84b4e1,Bukan sombong itu optimis dlm keadaan ekonomi yg sulit memang wajib,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Yaaa,,, lanjutkan",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Betul...gak usah banyak bicara di media...kerja aja. Nanti kalo sudah sukses...baru muncul dan bicara. Nanti gagal...malunya berkali lipat.,4,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @GoAhead33 (https://www.youtube.com/channel/UCoKynuqS2Feytm6sm2T6H2w) maunya gimana sih apa lo aja yg jadi menkeu,4,True
7a6b954359e5e73ff74d51b1dc84b4e1,Kenapa gak tunjuk dia dari dlu kalau mudah memperbaiki ekonomi..dari zaman jebot ekonomi gini2 aja 😂 😂 😂,5,True
7a6b954359e5e73ff74d51b1dc84b4e1,Kalau bisa diamini... Dikit2 disalahin. Kalau km jdi mentri keuangan paling nol putul 😂,3,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Ya nanti kayak Sri Mul dulu, hutang aman..hutang aman, tp ternyata rakyat dicekik dg pajak2 yg tinggi",3,True
7a6b954359e5e73ff74d51b1dc84b4e1,Kepedean boleh pak.ibu srimulyani ga kaleng kaleng,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Halah.. Buzzer anarko tau apa...,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Sedikit sombong itu pk... humble dong...,3,True
7a6b954359e5e73ff74d51b1dc84b4e1,Percaya sj dulu jgn..klu pesimis anda tidur saja mimpi.. 😅 😅,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Suka banget karyawan yg optimis begini,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,"​ @GoAhead33 (https://www.youtube.com/channel/UCoKynuqS2Feytm6sm2T6H2w) mudah""an gak salah pilih kayak beli lotre..",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Betul,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,😅 😅 😅,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Tggu gebrakanx..apa sesuai dg janjix 😢,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Baru jabat dah dapat amplop tebal blm 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Gantinya Srimul, Tim Bravo5 nya Luhut, dalam mendukung Jokowidodo..malah lebih parah nuansa politiknya 😂 😂 😂",2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Woi masyarakat 62 liat dulu ajah doain nanti baru di edit....berinkesempatan masyarakat 62....jangan jadi bawel dan songong.,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Takut nya mentri yg baru ini blum tentu sebaik Sri Mulyani kerja nya, klau hanya omon” negri ini bisa hancur ekonomi kita.",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,"bawa dompet surga memang MEMBUAT KACAMATA KUDA MAKIN TEBAL apapun yg di buat pemerintah selalu NYIYIRAN dengan PESIMIS , bro pejabat publik ketika menunjukkan kapasitas kemampuan , pengalaman profesional itu hal yg positif dan pengaruh nilai rupiah dll ok BUANG DULU DOMPET SURGA BARI BISA LEPAS KACA MATAKUDA ENTE OK 😂 😂 😂 😂",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Kalo ujung2nya pajak sama aja,5,True
7a6b954359e5e73ff74d51b1dc84b4e1,Udah yakin aja. Gitu aja kok repot.,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Menkeu harus seperti itu biar pasar tidak ragu ...,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Sepemikiran ya 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Nggak ada yg benar bicara optimis salah apalagi pesimis , tujuan pergantian utk maksud yg lebih baik",2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Doain yg terbaik...,4,True
7a6b954359e5e73ff74d51b1dc84b4e1,cerah brooo catet itu janjinya,3,True
7a6b954359e5e73ff74d51b1dc84b4e1,Betul.. dia sombong banget! Gede omong doang tunggu saja apa dia bisa kerja kedepan,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,"​@Bolangcahsragentinakalo kamu lebih hebat tunjukin dan muncul ke permukaan, blm kerja udah dipikir negatif, karakter orang beda2, kita berdoa dan bekerja, optimis dan positif, kita lihat kiedepan dan klo memang ada niat jahat pasti Tuhan munculkan kepermukaan",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Di kasih jabatan yah harus yakin dan optimis lah, biar pasar juga optimis , di kira pergantian mentri keuangan gak krusial apa ?",2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Okelah pak nti rakyat yg melihat,3,True
7a6b954359e5e73ff74d51b1dc84b4e1,Bnr takutnya nanti melisit,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @GoAhead33 (https://www.youtube.com/channel/UCoKynuqS2Feytm6sm2T6H2w) mending riset dulu dah bang 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Tapi sy seneng kayanya akrab, jauh dr keangkuhan",2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Kita tgu aja ada gebrakannya tidak... - uang sitaan korupsi larinya kemana hrus diumukan ke publik... Penerapan pajak yg transparan utk apa aja.. - Bumn merugi apa tindakannya.. Dll...,3,True
7a6b954359e5e73ff74d51b1dc84b4e1,Serba salah di indo ini,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Semoga tdk hnya ngomong gede & percaya diri nya sama dgn kerja"" nya nnt..",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @akuanakdesa1986 (https://www.youtube.com/channel/UCTo6s36GYOcu0T3rKIsXabw) Coment yang cerdas 👍 👍,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,"SAHKAN UNDANG UNDANG PEMBERI SUAP BEBAS DARI PIDANA…!!! Sumber dari Korupsi adalah pejabat negara yang Menerima SUAP dan pejabat negara yang MEMERAS. tidak perlu undang undang perampasan Aset, karena juga akan menjadi Ladang pungli Baru yang lebih mengerikan. Karena hukum bisa di mainkan sesuai kebutuhan memeras. Senjata Ampuh berantas korupsi adalah berikan Rakyat hak mutlak sebagai pengawas Koruptor. Caranya BEBASKAN PEMBERI SUAP dari PIDANA, maka Pejabat pasti takut untuk terima SUAP. Karena Rakyat akan menjebak koruptor lengkap dgn segala bukti-nya. Sehingga tidak saling melindungi dan saling menghilangkan BARANG BUKTI Catatan ; Koruptor tidak bisa Sendirian, kecuali ada yang bisa di SUAP dan Penguasa yang bisa bekerjasama",2,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @Cherrisekiss (https://www.youtube.com/channel/UCuIZodbOT6OeHY-C48F-o3A) maksudnya yang rasional gitu,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Bicara yg baik2 krn itulah doa dan optimisme. Dijelaskan target dan skema yg ditanyakan wartawan, dibilang sombong. Gak ada yg benar kyknya mnrt anda. Trs maunya yg gmn? Yg kmrin bnyk diprotes, yg skrg dibilang sombong, piye karepe.",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Haeusnya optimis buat meyakinkan pasar investasi bukannya sombong, kan dia emang di tanya pengalamannya apa hmmm",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Gak perlu gelar Profesor / doktor klo ujung ujungnya nambah pinjaman/ hutang. Intinya saat ini stop proyek infra structure mercusuar, seprti rencana proyek kereta cepat jakarta-bandung surabaya dan IKN lebih baik stop daripada menggerogoti APBN",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Ini orang hebat mungkin bisa lebih baik dari sri mulyani baguslah Indonesia lebih cerah smg pajaknya di di kurangkan krn negara kita uangnya ruiabulan dolar 🙏,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Baru ini menkeu omon omon,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Baru diangkat biasa ngomong gitu, tp setelah ini dalih sdh disiapkan,",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Optimis adalah nilai jual supaya seseorang punya gagasan bisa di pakai atau di terapkan di pemerintahan. Contohlah bila jablud punya gaya berbicara yang optimis saat bekerja pasti akan di pakai, ditambah dengan menunjukan segala prestasi-prestasi yang pernah di lewati pasti atasan ada keyakinan penuh kepercayaan & sebaliknya bila pesimis sudah pasti akan di arahkan pulang ke rumah 😊",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,ya setidaknya optimis dulu,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Biasanya yang sok sok an awal tu tong kosong nyaring bunyinya 😂,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Lebih baik kerja nyata dulu baru omon omon..rakyat sdh stres isi dompet semakin hari semakin tipis isinya.,2,True
7a6b954359e5e73ff74d51b1dc84b4e1,Ntar cm omon omon.. 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Iya he kelihatan sombong nada bicaranya,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Beda antara optimis sama sombong,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Belum kerja uda bicara banyaktunggu. Kerja dulu pak...,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Hmmm kita lihat ,mampu ngk teori anda dengan kenyataan kualitas masyarakat Indonesia",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Omon2 beranak, ekonomi dunia sedang sulit kok bisa dengan mudah mencapai 8%? 5% aja deh dgn data yg akurat.",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Ini orang sombong banget seh... Blm kerja uda bicara banyak. Kerja dulu pak.jgn anggap sepele,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Kelihatannya sama gerindra itu, besar mulut doang.",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Serba ajalah kalau ga biar kau aja yang jadi menteri keuangan kita semua harus optimis buat kita semua ini kalai Sri hobby cari hutangan trus beban ke rakyat gara” kebodohan presiden dulu orang udah banyak minus nya kok masih dipakai Bapak presiden melihat masih ada celah di tubuh menteri Sri .,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Curiga blh jln trs ,tp jng menuduh dl,, cb kita lihat kinerjanya dl,, nt lbh baik apa nggak ,, kl lbh baik nah itu yg kt harapkan,, tp kl sm aja ato lbh parah br kita rame,,di demo lg. Biasanya ngelola uang tuh lbh hemat wanita drpd laki². 😜 🤦",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Tipikal org indo, bapak ini baru bgt dilantik udh dibilang sombong padahal dia kan cuma jawab keraguan publik dan mayoritas kita juga pasti banyak yg belum tau siapa bapak ini jadi ya dia jawab pengalaman2 dia biar publik dan pasar optimis keuangan negara ditangan org kompeten, jangankan dia anak bayi pun udh bisa diliat masa depannya sama org indo berdasar tanda lahir 😂",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Mentri baru "" saya tahu cara memperbaiki ekonomi....yaitu pajak saya naikkan"" 😅 😅 😅 😅",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Semoga aja benar kata2 nya itu harapan rakyat 🙏 😢,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Menteri Keuangan kok jadi Menteri Ekonomi?,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Menteri yg kmren Sadis. Kalau yg ini muka pelawak.,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @dedyprasetyo2020 (https://www.youtube.com/channel/UCMM1Az-0LMWOokvsuLb39Ww) 😂 😂 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @Cherrisekiss (https://www.youtube.com/channel/UCuIZodbOT6OeHY-C48F-o3A) 😂 😂 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @Miswanto-r3t (https://www.youtube.com/channel/UC8XJTytF3YQt9OIgbWg4jtg) maunya di ganti siapa. Apa di ganti bro kaka 😊,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Blm blm kok gt,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Itu bukan sombong tp bentuk optimis orang cerdas... Dan kita tunggu aja hasil nya semoga ga lebih parah dari yang lama,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Minimal udah diganti aja gw udah syukur.. 😂,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,gabisa bedain mana joke mana yang serius. serba salah.,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,jiaaaa d liat dr wajah expresi nya ini mah calon2 ini......hahaha,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Itu namanya meritokrasi. Bukan sombong tapi faktaaa . Lu tinggal duduk manis gak usah bacot !,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Yg penting optimis dulu.. Semoga lebih baik dan jangan pro koruptor ya pak.,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Maaf,jgn bawa2 nama PK jokowi...nanti pasti ada yg kpanasan 😂 😂 😂",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Sepinter apapun manusia, tak mampu bs menyelesaikan semua msalah di muka bumi ini. Ini pesan Sunan Kalijogo pd Karebet, dlm film Jaka Tingkir. 😂",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"​ @MuchtarNuntji-mt8cq (https://www.youtube.com/channel/UC25OzEvkIhralNJz6130_Eg) gpp sombong, yang penting jangan malas, itu sama saja jadi beban negara, 😂",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @GoAhead33 (https://www.youtube.com/channel/UCoKynuqS2Feytm6sm2T6H2w) Masa S2 & S3 bidang ekonomi jadi menteri keuangan.. nggak nyambung-nya di mana ??? Pengalaman-nya juga seabreg di budang keuangan...,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Optimis di kira sombong......pesimis di kira tidak mampu.....yg anda minta org seperti apa yg di inginkan...... Biarkan mereka bekerja dgn strateginya..masyarakat cukup mengamatiii.....memberi masukan jika memang berada di jalur yg salah...,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Hati hati pak menkeu, tagihan hutang negara menanti anda gak lama Lagi 😂 😂",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Semangat pak mentri, rakyat menanti perbuahan kearah lebih baik",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Kayak ya bau bau krisis Ekonomi berulang lagi 🤔 🤔 🤔,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Bicara nya Waduh ""Menyejahterakan""",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Husnudzon aja lah....semoga emang ekonomi bisa cepat membaik,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Ini masih saudara sudewo bupati Pati bkn,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Kl melihat cara kerja kdm, jawabarat skrng jd keren, yg td nya smua nya serba amburadul.. bgitu jg mngkin keadaan ekonomi, yg awalnya kt mlihat sngat sulit, sbnernya ad orang2 yg mampu untuk menangani nya. Smoga saja pda keluar jd pemimpin orang2 cerdas yg kemampuanya komprehensif sesuai jabatan nya",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,@Cherrisekiss (https://www.youtube.com/channel/UCuIZodbOT6OeHY-C48F-o3A) begitulah kebanyakan netizen +62 😪 😪,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Maaf pak yg penting dicoba dulu pak, jangan.omon omon dulu, dan tolong coba canangkan Pola Hidup Sederhana yg dimulai dari para pejabat sampai pejabat yang paling bawah",1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Asal jangan taunya pajakin masyarakat.,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @Cherrisekiss (https://www.youtube.com/channel/UCuIZodbOT6OeHY-C48F-o3A) itu lah kita 😂 😂 😂 yg jelas kita doakan semoga kedepannya lebih baik,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Gw juga tau bener cara memperbaiki ekonomi negara ini.. ga susah kok... ganti para anggota DPR dan gw naik jd presiden 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"​ @Cherrisekiss (https://www.youtube.com/channel/UCuIZodbOT6OeHY-C48F-o3A) bedain antara optimis dan sombong.. Bpk itu bilang dia menguasai bidangnya,dan itu pernyataan yg sombong bukan pernyataan optimis.. Klo pernyataan optimis dia ngajak semua org buat pantau bersama kerjaan dia.",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Seneng gue dgn orang optomis,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,mau lo gimana blok,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Percaya diri itu harus,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,apa an sih lo bahas gubernur medsos 😂 😂 😂 😂 ga nyambung lo​ @mamang3825 (https://www.youtube.com/channel/UCkCZqnivZ8b5uPD82C9bZew),0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"@GoAhead33 (https://www.youtube.com/channel/UCoKynuqS2Feytm6sm2T6H2w) gak nyambung gimana,, dia doktor ilmu ekonomi kocak",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,5:33 (https://www.youtube.com/watch?v=yrN7MPnaA50&t=333s) gw dah menteri keuangan? 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,sabar nanti ditengah tengah tugas melempem 😂 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"@DidinSehat (https://www.youtube.com/channel/UCBZ1B-KCqr1hciyKe9xD5FA) salah lagi,orang oktimis, dukung,gitu..",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Mungkin bener yah sprti tuntutan rakyat/mahasiswa agr pemerintah/dpr sahkan uu perampasan aset dan hukum mati koruptor jd salah satu syarat nkri bs maju,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,OMON-OMON 😂 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,banyak buzzer yg belum bisa move on,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Baru sejam di lantik uda di hujat 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Ini lah tong kosong nyaring bunyinya,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,yg begitu tuh bukan sombong tapi menyebutkan prestasi dan pencapaian kepada publik karena menkeu yang baru ini tidak dikenal banyak masyarakat. klo yg gini ngga paham MASAK AJA DI DAPUR!!!,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Hati"" Pak Menteri Keuangan yg baru dilantik soalnya di sekitar anda bnyak tikus2 kantor yg berdasi,klo bapak di ajak mencuri uang rakyat sama anggota dewan/DPR jangan mau ya Pak,ingat ya Pak klo bapak itu karyawannya rakyat.",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Keuangan nkri tambah tenggelam,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @asikin_aja-c7o (https://www.youtube.com/channel/UCwBsSEq6N9vuRpWGETaS88g) ini mah contohnya bos.. siapa tw ad orang2 ky kdm lg yg mampu mimpin baik di bidangnya masing2. Bgt bos,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Beliau lagi meyakinkan pasar cok 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"​​ @Cherrisekiss (https://www.youtube.com/channel/UCuIZodbOT6OeHY-C48F-o3A) Optimis memang perlu, hanya saja ini perkataan yang dikeluarkan dari mulut pejabat dan kebanyakan ketika menjabat tidak sesuai omongan yang dia lontarkan ketika awal menjabat, contoh paling dekat baru-baru ini Eben Ezer 😂 . Maka dari itu rakyat memiliki keraguan dan menuntut praktik daripada omongan belaka.",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Ini Mentri aspirasi demo , kita lihat aja jangan ada menyalahkan, karena ini kemuan rakyat , semuanya harus sesuai dengan aspirasi walau bukan bidangnya yang penting pintar ngomong. Tapi saya ragu ya....",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Menteri keuangan memang harus begitu , tetap optimis ❤",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Kita lihat dulu kinerjanya, yg penting srimulyani sudah diganti..",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Blum udh Bnyak momong 😂 😂 😂 😂 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Udah bisa la si sri mulyani ditangkap.,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Sy percy pak purbaya mampu,krn dia tau kelemahan kebijakan bu sri kmrn",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Buktikan pak..,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Semoga bukan Mulyani jilid 2,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Gw liat rekam jejak digital nya nih Mentri boleh juga 😂 Sederhana hidupnya... Hahah foto naik bajaj di jakarta bisa di liat di akun medsosnya 😂 😂,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"​ @Cherrisekiss (https://www.youtube.com/channel/UCuIZodbOT6OeHY-C48F-o3A) jelas, krn konoha, coba bkn",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Menteri Keuangan memang harus optimis di Media soalnya dilihat Investor di seluruh Dunia,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Resafel kyak gini dr zaman dulu sdh biasa hasilnya juga biasa,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @Cherrisekiss (https://www.youtube.com/channel/UCuIZodbOT6OeHY-C48F-o3A) akhirnya gini salah gitu salah emang rewel 😅 😅 😅 ya,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Selamat pak..semoga amanah 🎉 🎉,1,True
7a6b954359e5e73ff74d51b1dc84b4e1,Masa anda tidak tau mana yg sombong mana yg nggak,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,"Yg penting jgn mau d calling 2 😅 , pengelolaan perusahaan negara harus jelas jgn bilang rugi rugi terus sementara yg d korupsi gajelas uangnya gimana",0,True
7a6b954359e5e73ff74d51b1dc84b4e1,Didukung apa katanya mudah2an benar,0,True
7a6b954359e5e73ff74d51b1dc84b4e1,​ @Cherrisekiss (https://www.youtube.com/channel/UCuIZodbOT6OeHY-C48F-o3A) ini lah kalau hati penuh kebencian,0,True
